,city,state,artist,song
400,Missouri,Missouri,Christon Gray,Black Male (Blackmail)
401,Missouri,Missouri,Christon Gray,Black Male (Blackmail) (Interlude)
402,Missouri,Missouri,Tim Ponzek,Any Road In America
403,Missouri,Missouri,Paul Personne,YOUR TERRAPLANE IS READY MISTER BOB
404,Missouri,Missouri,Gemitaiz,Nevermind (Spegnila)
405,Missouri,Missouri,Shade,Pensieri Nomadi
406,Missouri,Missouri,Jean-Baptiste Guégan,Vers le sud
407,Kansas City,Missouri,Van Morrison,The Eternal Kansas City
408,Kansas City,Missouri,Tech N9ne,Kansas City
409,Kansas City,Missouri,Paul McCartney,Kansas City
410,Kansas City,Missouri,Tech N9ne,Kansas City King
411,Kansas City,Missouri,Chris Barber,Kansas City
412,Kansas City,Missouri,Muddy Waters,Kansas City
413,Kansas City,Missouri,The New Basement Tapes,Six Months In Kasas City (Liberty Street)
414,Kansas City,Missouri,Lightnin' Slim,Kansas City
415,Kansas City,Missouri,Jimmy Reed,Kansas City
416,Kansas City,Missouri,Buck Owens,The Kansas City Song
417,Kansas City,Missouri,Brenda Lee,Kansas City
418,Kansas City,Missouri,Albert King,Kansas City
419,Kansas City,Missouri,The Everly Brothers,Kansas City
420,Kansas City,Missouri,Louis Prima,Kansas City
421,Kansas City,Missouri,Tom Jones,Kansas City
422,Kansas City,Missouri,Trini Lopez,Kansas City
423,Kansas City,Missouri,Peggy Lee,Kansas City
424,Kansas City,Missouri,"Sammy Davis, Jr.",Kansas City
425,Kansas City,Missouri,Jimmy Witherspoon,Kansas City
426,Kansas City,Missouri,Alexis Korner,Kansas City Blues
427,Kansas City,Missouri,Big Joe Turner,Kansas City on My Mind
428,Kansas City,Missouri,Julie London,Kansas City
429,Kansas City,Missouri,Memphis Slim,Kansas City
430,Kansas City,Missouri,Merle Haggard,Kansas City
431,Kansas City,Missouri,Roy Clark,Kansas City
432,Kansas City,Missouri,Big Joe Turner,Kansas City
433,Kansas City,Missouri,Por Phyre,Kansas City Wolves
434,Kansas City,Missouri,Willie Nelson,Kansas City
435,Kansas City,Missouri,Chris Connor,Kansas City
436,Kansas City,Missouri,George Jones,Kansas City
437,Kansas City,Missouri,Mark Murphy,Kansas City
438,Kansas City,Missouri,Lou Rawls,Kansas City
439,Kansas City,Missouri,Roy Drusky,Kansas City
440,Kansas City,Missouri,Steve Lawrence,Kansas City
441,Kansas City,Missouri,Gerry Mulligan,Kansas City
442,Kansas City,Missouri,Wanda Jackson,Kansas City
443,Kansas City,Missouri,James Brown,Kansas City ['75]
444,Kansas City,Missouri,Bill Haley,Kansas City
445,Kansas City,Missouri,James Brown,Kansas City
446,Kansas City,Missouri,Jan & Dean,Kansas City
447,Kansas City,Missouri,Fats Domino,Kansas City
448,Kansas City,Missouri,Grand Canyon,Kansas City
449,Kansas City,Missouri,Tech N9ne,It's Alive
450,Kansas City,Missouri,Joe Williams,Kansas City
451,Kansas City,Missouri,Keely Smith,Kansas City
452,Kansas City,Missouri,Wilbert Harrison,Kansas City
453,Kansas City,Missouri,Wilbert Harrison,Kansas City
454,Kansas City,Missouri,Little Richard,Kansas City
455,Kansas City,Missouri,Sneaky Sound System,Kansas City
456,Kansas City,Missouri,Wilbert Harrison,Kansas City
457,Kansas City,Missouri,Wilbert Harrison,Kansas City
458,Kansas City,Missouri,Wilbert Harrison,Kansas City
459,Kansas City,Missouri,Wilbert Harrison,Kansas City
460,Kansas City,Missouri,Dennis Coffey,Kansas City
461,Kansas City,Missouri,Little Willie Littlefield,Kansas City
462,Kansas City,Missouri,Kacey Musgraves,Kansas City Star
463,Kansas City,Missouri,Wilbert Harrison,Kansas City
464,Kansas City,Missouri,The Les Humphries Singers,Kansas City
465,Kansas City,Missouri,The Shangri-Las,Train from Kansas City
466,Kansas City,Missouri,Ann-Margret,Kansas City
467,Kansas City,Missouri,The Shangri-Las,Train from Kansas City
468,Kansas City,Missouri,Sybersound,Kansas City
