,song_state,song_artist,song_name,uris,duration_ms,popularity,date
9496,New York,Sole,Sebago,spotify:track:4EITiHy0Q6IiELZZ3i98tn,278146,7,2004-01-01
9497,New York,Confession,The Long Way Home,spotify:track:1infsUhNQsLwYAWaUfpPLV,252386,15,2011-09-27
9498,New York,The Dramatics,Doggy Dogg World,spotify:track:4JGed8NOXDTHmcwvGuqDiw,338813,55,1993
9499,New York,Joan Baez,Hello in There,spotify:track:5T0sb6FbmtLkOkAW08Wfqs,184666,33,1975-04-01
9500,New York,Faron Young,Country Girl,spotify:track:7w3YZLWL8l11US6FMMLOGq,155973,41,2000-01-01
9501,New York,"Neil Young, Crosby, Stills, Nash & Young",Through My Sails,spotify:track:0Ttu5r50k0DaRZAnTzg2v1,160938,35,1975-11-10
9502,New York,Woody Guthrie,The Many and the Few,spotify:track:58WBU2bY5eTtPeyv2yVp5N,336906,6,1999-08-17
9503,New York,Stevie Wonder,Black Man,spotify:track:6nGaPDMcXeY7YS3O8B8C6s,509506,43,1976-09-28
9504,New York,Dolly Parton,Golden Streets of Glory,spotify:track:30D9cE9kzZymn1OA5rRt7f,173499,15,2010-05-04
9505,New York,Johnny Cash,What Is Truth,spotify:track:0snyjt8NMg7Dc7E3xnDH9b,157666,33,2005
9506,New York,The Dramatics,Doggy Dogg World [DVD],error,error,error,error
9507,New York,Snoop Dogg,Doggy Dogg World [DVD],error,error,error,error
9508,New York,Ella Fitzgerald,Let's Take a Walk Around the Block,spotify:track:4vP9xQG8Ny2B1MaNQG1iRg,240546,6,1961-01-01
9509,New York,"Richard ""Dimples"" Fields",Doggy Dogg World,error,error,error,error
9510,New York,Snoop Dogg,Interlude,spotify:track:0qmDye81wDGBBGGlD7936J,160680,20,2018-03-16
9511,New York,Taylor Swift,The Lucky One,spotify:track:2wtHlpYSgC7xEdD3DrSHNL,240133,51,2012-10-22
9512,New York,A Tribe Called Quest,Lost Somebody,spotify:track:2J8MwNEqmnhwbVQoqG7tnh,259026,40,2016-11-11
9513,New York,Miranda Lambert,Six Degrees Of Separation,spotify:track:5mFDc9SrUlzQhDASGtTC3R,189653,31,2016-11-18
9514,New York,Noname,Prayer Song,spotify:track:4G6gcHiEzUtG6lp9i75Xrc,257898,43,2018-09-14
9515,New York,KSI,Domain,spotify:track:2mRlw1zgbAgVHwFlSUcqFX,180468,63,2020-05-22
9516,New York,Busta Rhymes,Street Shit,spotify:track:3vQGsLPUnO5yqfEUjyeysE,234306,22,2000-06-09
9517,New York,Busta Rhymes,A Trip Out of Town,spotify:track:7mWZWbeRqmpDJcNcCgdUxe,325626,20,2000-06-09
9518,New York,Redman,Smash Sumthin VIP [Remix],error,error,error,error
9519,New York,Common,A Penny for My Thoughts,spotify:track:4b8ocoUTmyiyjMylMk3nJZ,263826,26,1992-10-06
9520,New York,John Gorka,Treasure Islands,spotify:track:6UXtQIVLBxF4fTHN4KlddB,173426,3,1991-04-05
9521,New York,E-40,Every Year,error,error,error,error
9522,New York,Barenaked Ladies,Crazy ABC's,spotify:track:3d6woV4lrk8GSpV9l6ZXYZ,229213,34,2007
9523,New York,Tech N9ne,A**hole,spotify:track:0cdOId5VtLRdXonSd7KOiY,241826,23,2010-10-25
9524,New York,Freedy Johnston,Gone Like the Water,spotify:track:0mzHSc2mNcifpjmLGcUUwJ,164533,9,1994-06-07
9525,New York,Pizzicato Five,Homesick Blues,spotify:track:1qyWG5YcIpgjB5ZYqn0sTM,136506,15,2012-01-24
9526,New York,Lil' Keke,Mr. D.J.,spotify:track:3RkoZOonMWOOmuChgDPobp,275080,2,2002-01-22
9527,New York,Lil' Keke,Off da Chain,spotify:track:3rIvtBbeD7r17dFByhhb0S,237640,2,2002-01-22
9528,New York,The Undisputed Truth,Ball of Confusion (That's What the World Is Today),spotify:track:3lsAPjY9WUcDFuQyiwzJxP,646293,19,1971-07-03
9529,New York,Killah Priest,Mystic City,spotify:track:6vdORK7WWK2X3ijcwb5b7X,251240,11,1998-01-01
9530,New York,The Hold Steady,I Hope This Whole Thing Didn't Frighten You,spotify:track:3nGx0ZK9dGkhVV0NCHnzZq,241573,20,2014-03-25
9531,New York,Level 42,My Hero,spotify:track:3am2t6urfO7dWWRjvQYL2Z,256510,12,1984
9532,New York,The 4-Skins,Chaos,spotify:track:5qOziLXjySHwPw9R8KWZqV,124053,32,1999-10-01
9533,New York,Downtown Boys,It Can't Wait,spotify:track:0d0xy8saWI2PU6W4l5SBua,119586,10,2017-08-11
9534,New York,陳奕迅,City Of Hope,error,error,error,error
9535,New York,Michael Christmas,Shadows,spotify:track:3VH6nIJO8gFceKrsLPBezO,231376,18,2015-10-07
9536,New York,Noname,Casket Pretty,spotify:track:2TjXFgo8V7BBfJ4HZw0z2W,110503,45,2016-08-12
9537,New York,Charlotte Gainsbourg,Bombs Away,spotify:track:27WtEFqk8I0cY0NB69r093,207133,32,2019-05-31
9538,New York,KXNG CROOKED,One Upon A Time In The LBC,spotify:track:3CyGPzlIz6fOMsR8PV1d5s,187440,31,2019-03-11
9539,New York,"Kalazh44, HK, Gringo, Brudi030, NA!, Ya",Vier Vier 2,spotify:track:18GQvBo5Q4djSOatXGFDcF,282000,59,2020-06-19
9540,New York,Roxanne Shanté,Independent Woman,spotify:track:5ntuMscBoYWsmfvhDlnPvn,277933,11,1989
9541,New York,O.A.R.,Over and Over,spotify:track:5KXdflxoxCcE9m5F2QoAUY,289360,61,1973-03-28
9542,New York,A$AP Rocky,L$D,spotify:track:4S7YHmlWwfwArgd8LfSPud,238306,76,2015-05-26
9543,New York,Carly Simon,The Wives Are in Connecticut,spotify:track:7vuQ0oZ6WeJOmQXVisQX99,268746,7,1985-06-01
9544,New York,Tyga,The Feelin',spotify:track:3MXwYhfVqh05ldAdGQMXo5,219622,23,2016-01-15
9545,New York,"Styles P, Berner, ScHoolboy Q",Table,spotify:track:0DNaRLBOz1a1vgqiHhizLQ,250005,31,2017-06-23
9546,New York,Tyga,Dubai Drip,spotify:track:32Y7melm8MItoesuOvtVQd,171973,45,2019-12-10
9547,New York,Tom Petty & the Heartbreakers,Up in Mississippi Tonight,spotify:track:3wYms7czBUcvZa4p8ZuCV1,208280,21,2015-12-18
9548,New York,Frenchy Burrito & the Folk Pistols,Hello in There,spotify:track:0SlN2Q2Tu8dnYrQfpu1x34,259120,0,2006-01-01
9549,New York,Johnny Cash,These Are My People,spotify:track:19ERYZcHroEO0uayq04nud,158933,39,1972-07-28
9550,New York,Mel Tormé,Let's Take a Walk Around the Block,spotify:track:57pY4ZsUJ3n7Cb4UjhniYg,147106,0,2007-01-01
9551,New York,Aerosmith,Let the Music Do the Talking,spotify:track:2oUp3nS5lhoHZsoaLaKdRa,227040,33,1985-01-01
9552,New York,Arlo Guthrie,All Over the World,spotify:track:5sVKORtiNkH7amugUcEtjB,272026,9,2011-04-20
9553,New York,Richie Havens,San Francisco Bay Blues,spotify:track:6Q9iedpdlTXjPSaiz2Hgkp,150533,20,1967
9554,New York,"Grandmaster Flash, Grandmaster Melle Mel, Grandmaster Flash & the Furious Five, Melle Mel, Grandmaster Melle Mel & the Furious Five",We Don't Work for Free,spotify:track:3tWfkBLR5LMqSmhvaot1m5,302866,3,2005-07-26
9555,New York,Val Young,To Live and Die in L.A.,spotify:track:12YEnMqw9P4AGtmN6ub581,210880,0,2018-07-06
9556,New York,Jools Holland,It'll Be Me [DVD],error,error,error,error
9557,New York,Eric Clapton,San Francisco Bay Blues,spotify:track:6nYnjk9PeOKXyDmRtACgWo,208693,45,1992-08-25
9558,New York,Tanya Tucker,Black Water Bayou,spotify:track:6FiAMBAZckSv4uB58haiwp,211466,12,2000-01-01
9559,New York,HARP,All Over the World,spotify:track:1LO5hiRevFblx4yZcjAqzU,223306,1,2001-09-25
9560,New York,"Earth, Wind & Fire",System of Survival,spotify:track:0PWpenS4tZEHeOlS5Rt67L,300360,42,1987-10
9561,New York,Tom Jones,It'll Be Me,spotify:track:0gXLXmnJlatzni03ET0KLR,171733,6,1982-01-01
9562,New York,Paris,Break the Grip of Shame,spotify:track:43u6HmqyWAF2TKuUJllKTi,214066,26,1990
9563,New York,David Lynch,Strange and Unproductive Thinking,spotify:track:1fBntqdmtRuJrBIyOILrdF,449919,18,2011-11-07
9564,New York,The Boomtown Rats,Neon Heart,spotify:track:0LV2inu2RdbmnMjEM0H6vS,234266,18,1977
9565,New York,Midnight Oil,Feeding Frenzy,spotify:track:5gZ8mRWKCtnlpJJAha2Iq0,307226,21,1993-09-01
9566,New York,Shawn Colvin,Ricochet in Time,spotify:track:5uS6JKZKFZ5ZD6ITI1L9lh,189560,17,1989-10-12
9567,New York,Status Quo,Down the Dustpipe [Bbc Session; Bonus Track],error,error,error,error
9568,New York,RIZE,LOCAL DEFENSE ORGANIZATION,error,error,error,error
9569,New York,City Girls,Enough/Better,spotify:track:2MhVZx51P2uuPPHguG634C,164422,53,2020-06-20
9570,New York,City Girls,Come Outside,spotify:track:10gO1lQggmecSUP1925juj,126672,59,2020-06-20
9571,New York,Recycled J,2 Tazas,spotify:track:4u013aLYlK7V1rI7q2ENru,216000,0,2020-07-24
9572,New York,Edge of Sanity,Crimson/Crimson II [Continued],error,error,error,error
9573,New York,Little Brother,Shorty on the Lookout,spotify:track:30sj3EPIO4jcYEar8ty2Rt,324786,23,2002-10-29
9574,New York,Jet,Rip It Up,spotify:track:3U4cX8v3BtumWPc39P5bwd,201560,35,2006-10-02
9575,New York,Conor Oberst,One of My Kind,spotify:track:0FfIBtduLUoxi4XToomZpB,221855,30,2012-05-15
9576,New York,Jaden,N,spotify:track:2jdw2tc29bqJwToyGvKgJm,468168,69,2017-11-17
9577,New York,Duane Allman,Going Up the Country,error,error,error,error
9578,New York,The English Beat,Whine and Grine/Stand Down Margaret,spotify:track:6ydSAFGRHDVJKy8Ef7PkRL,226653,27,2012-01-01
9579,New York,3rd Bass,Product of the Environment,spotify:track:5p30X6Z8hLCoFviQji6cjT,375933,15,1989
9580,New York,Belle & Sebastian,The Stars of Track and Field,spotify:track:6eoOaVsNyQUDYajnylh2y9,284706,30,1996-01-01
9581,New York,Kevin Gates,Luca Brasi Freestyle,spotify:track:5XeP8WpyHwaZICxhmf0egF,244699,47,2018-09-28
9582,New York,Lil Baby,Freestyle,spotify:track:5BbdKBZO0TH0GhfxUfyhL9,162053,72,2017-12-01
9583,New York,Alanis Morissette,Front Row,spotify:track:0chPQhlgTrHLBOnBhGD8Vl,253173,40,1998-10-16
9584,New York,Too Short,We Do This,spotify:track:1fKJmRmTiMBz2CpOfkrBKw,351506,41,1995-01-23
9585,New York,Master P,"Bout It, Bout It II",spotify:track:2ohf5urBpT8bieYr8kq3kt,308973,46,1996
9586,New York,Peggy Lee,San Francisco Blues,spotify:track:5xNDEwHN7tVrJZe3LAsG2v,157933,8,1962-01-01
9587,New York,Alison Krauss,The Little Girl,spotify:track:572R9OVMyWKBeg1hOMgSsW,232640,51,2000-09-26
9588,New York,Perry Como,Route 66,spotify:track:2OoEgzwoCVJ4LP4x86eBdG,296594,0,2011-12-02
9589,New York,Pearl Jam,Ghost,spotify:track:4gWzDHJjOjtlZMqjRHAbAj,194293,33,2002-11-08
9590,New York,Doris Day,Let's Take a Walk Around the Block,spotify:track:2Vv3V3lHq9qrHFPUXfpT3p,158840,5,1959-03-09
9591,New York,Wyclef Jean,Party to Damascus,spotify:track:39oQqEAZkn0ZerKmZnZo5c,243400,23,2003-10-15
9592,New York,The Four Freshmen,Let's Take a Walk Around the Block,spotify:track:4vP9xQG8Ny2B1MaNQG1iRg,240546,6,1961-01-01
9593,New York,Drake,5 AM in Toronto [Care Package],spotify:track:0FnxK9FEAQyPJ284QcieNb,205264,58,2019-08-02
9594,New York,Dr. Dre,Talking To My Diary,spotify:track:7KZs2C1UGjrIfVXXuvtb20,263226,51,2015-08-21
9595,New York,Too Short,It's Your Life,spotify:track:1oklCBlGqu0BjkmAqSX64K,287373,25,1990-09-11
9596,New York,Arlo Guthrie,Major Blues,spotify:track:1dX6BVmnsbqB1kjh6ac8NO,196333,2,1986
9597,New York,Diddy,Pain,spotify:track:3eI247Tmsm9IBgpOFjTCU5,308000,26,1997
9598,New York,Rosemary Clooney,Let's Take a Walk Around the Block,spotify:track:7lFfqS8LvCHPrNMxj7dHIa,157893,2,2013-01-01
9599,New York,DJ Lil Les,Pain,spotify:track:03H4ZJA6mAGdyNi3omlKjG,199506,64,2020-07-17
9600,New York,Master P,"I'm Bout It, Bout It",spotify:track:2ohf5urBpT8bieYr8kq3kt,308973,46,1996
9601,New York,Chuck Berry,Nadine (Is It You),spotify:track:1v8oUOlXSyCnu47G3kjILN,153693,8,2005-04-26
9602,New York,Wu-Tang Clan,Weak Spot,spotify:track:0ztWnsLUR04KMkqonDIQNt,238200,18,2007-12-11
9603,New York,Lil Wayne,Kush,spotify:track:50dyNck4duXQqdW8epVRfE,221960,41,2007-01-01
9604,New York,Lil Wayne,Kush [Bonus Track],error,error,error,error
9605,New York,Pharrell Williams,I'm Good,spotify:track:4dna9pp213lAcnSrbj3xGn,261213,41,2009-12-08
9606,New York,John Legend,King & Queen,spotify:track:5jVjKCGYUvnikPZJ4BQuVD,227840,34,2006-10-24
9607,New York,R.E.M.,Oh My Heart,spotify:track:6v9uVK1AjObTnejPSxgNMP,200946,40,2011-01-01
9608,New York,Drake,Cameras/Good Ones Go Interlude,spotify:track:2FbGlEPAjNhWvrVvlentVq,434960,58,2011-11-15
9609,New York,Drake,Over My Dead Body,spotify:track:2Gnsof1hvZzjE1xdLRpjtf,272573,60,2011-11-15
9610,New York,Omarion,Let's Talk,spotify:track:28bA3DyM3UnDoGJolb55TY,239866,36,2012-06-26
9611,New York,Mary J. Blige,King & Queen,spotify:track:5jVjKCGYUvnikPZJ4BQuVD,227840,34,2006-10-24
9612,New York,Eminem,Bad Guy,spotify:track:3IaAYtmN8T0YIYVqnxNnVz,434077,60,2013-11-05
9613,New York,Travis Scott,Pray 4 Love,spotify:track:2dJ4rGtsOHOgvTQawsCRtg,307000,64,2015-09-04
9614,New York,Usher,Let Me,spotify:track:2zGbEkMYPxlQJQ9VKD5crD,189693,34,2016-09-16
9615,New York,J. Cole,Change,spotify:track:3pjUyVbFmM96tYhSaKJwTt,331480,65,2016-12-09
9616,New York,Logic,Hallelujah,spotify:track:7fRfIvHPH6bHdMDjPFwTMh,448733,54,2017-05-05
9617,New York,Meek Mill,We Gon Make It,spotify:track:7Eha3JBkA7xsMUEXng7lUP,236541,51,2019-07-26
9618,New York,Lootpack,Episodes,spotify:track:0yDy7SEyyZdkT6DGS5FTma,523626,21,1999-04-06
9619,New York,Aesop Rock,One Brick,spotify:track:5FgYteYm6vGjIyi0GQFMqP,272200,29,2001-09-18
9620,New York,Ky-Mani Marley,One Time,spotify:track:3K8sctp6ipqIcMRH0IP0h0,262733,39,2007-09-25
9621,New York,Little Brother,Can't Win for Losing,spotify:track:1xTx35txqybXlzCqnCSjNG,206942,4,2007-10-23
9622,New York,The Dead Milkmen,Lucky,spotify:track:1iDz6Nd1fG7PZQ2eu8SCPd,129560,22,1985-06-01
9623,New York,Laura Branigan,Self Control,spotify:track:6JNJERZGJwDVgkmbohBw7u,246440,70,1984
9624,New York,PnB Rock,Go To Mars,spotify:track:1X6xn7VChWG7fduFZT56WB,151948,51,2019-05-02
9625,New York,Ol' Dirty Bastard,All in Together Now,spotify:track:12XK3NVKyP12lKHBoUvcjd,282533,22,1999
9626,New York,Status Quo,Down the Dustpipe,spotify:track:4ey3t8jCoQ7Q7M8BR09Zy0,122453,31,1970-03-06
9627,New York,Mos Def,Twilite Speedball,error,error,error,error
9628,New York,Phonte,The Life of Kings,spotify:track:7unjRDmTCT1jXrZn1diK43,207343,31,2011-09-27
9629,New York,Juvenile,Flossin Season,spotify:track:2q42avQSJpPs2T1XZ84g3j,273252,32,1998-01-01
9630,New York,Lil Durk,Dis Ain't What U Want,spotify:track:6qzKyme6MzOV3WJ0Qi0MMx,245453,43,2013-01-01
9631,New York,Young Dolph,If,spotify:track:1985Jqs7LwfA7ZfzMHU0XJ,189693,47,2019-07-26
9632,New York,MoneyBagg Yo,Ask For,spotify:track:1yNIvVjyGK72kii1AWdsC0,168820,37,2018-02-14
9633,New York,Trina,Smooth Sailing,spotify:track:4UoqKs6zHELmf5BgayiznM,213157,30,2017-07-28
9634,New York,Global Stage Orchestra,The Third Man Theme,spotify:track:2zTkbCA5PRWVtDTbjzlq34,187200,0,2005
9635,New York,Bad Company,Judas My Brother,spotify:track:2yXFsEv4ZKQPCAj2Fn9m6k,284826,15,1995
9636,New York,The Offspring,Nothingtown,spotify:track:0KKWophXFSiaZr62j7lQp1,209333,41,2008-06-17
9637,New York,Fun.,Sight of the Sun,spotify:track:4orHVYvdG5v4G4bmp2Lwdg,210373,52,2014-03-11
9638,New York,"Chance The Rapper, Kaytranada",And They Say,spotify:track:0zjr3pv4tzSb2FbZISR31S,615306,10,2020-04-30
9639,New York,Bobby Shmurda,STOOPID,spotify:track:1KWLyoPChJrBQFscO8NW8D,143250,72,2018-11-27
9640,New York,"G-Eazy, DaniLeigh",Cravin,spotify:track:69eXHDgEEQ6itzt03E7fKz,178906,69,2019-10-18
9641,New York,"Choppa, Curren$y",Gettin' Money,spotify:track:2pgdbZzd9pcUr5bp3BufFE,180053,3,2003-01-01
9642,New York,Lil Mosey,Bust Down Cartier,spotify:track:3BLRBTDYZI6zPWGZA7ZvGT,148148,61,2018-10-19
9643,New York,Bighand-NO,I Run This (feat. B. WildBoi),error,error,error,error
9644,New York,A$Ap Twelvyy,A Glorious Death,spotify:track:7z7cVLaaSflYWIlkgPrUGA,225200,47,2017-08-04
9645,New York,Sahara Hotnights,The Loneliest City of All,spotify:track:1iGvFMspZEIlNNzWVN8Rfq,223320,9,2016-01-13
9646,New York,Constantines,New King,spotify:track:5xM6eqoaKQi3r0UwvkmbVk,254226,4,2008-04-15
9647,New York,Onyx,Getto Mentalitee,spotify:track:0XkqPFOvY4A5Ct4Xvf4hC5,262000,13,1995-10-24
9648,New York,Aesop Rock,Babies With Guns,spotify:track:5Aw4dLFH6qMNpYlTwbovjQ,307226,19,2003-09-23
9649,New York,Go West,Ball of Confusion,spotify:track:4TN3SABW7RsF3iJPydWm4M,415573,10,1985-04-13
9650,New York,Attila,Rageaholics,spotify:track:7I14qCKgbQg5KU7kmqFCtC,180013,32,2013-06-25
9651,New York,Country Joe & the Fish,Not So Sweet Martha Lorraine,spotify:track:1JMJZYMdMY3Wl4WAAejSj6,264000,32,1967
9652,New York,Poco,Let's Dance Tonight,spotify:track:6YWvhwFiB4D4RkOmySthx8,235226,16,1973-09-15
9653,New York,Quicksilver Messenger Service,Pride of Man,spotify:track:3hr9mAgl6NCmsgYAPTQQP1,248066,31,1968
9654,New York,Love and Rockets,The Dog-End of a Day Gone By,spotify:track:3P3OhdIcQwFi3u3plnu272,458413,29,1985
9655,New York,Ike & Tina Turner,Sweet Rhode Island Red,spotify:track:1HBJ1wG8dGvqPh5ijiPLdQ,196440,18,1991-01-01
9656,New York,Simple Minds,Room,spotify:track:7IIW2QLMEd8BCrbnLojaGv,149720,15,1980-09-01
9657,New York,Connie Smith,To Chicago With Love,spotify:track:7c6dEaQYyGKvutO0SqA4m2,159906,1,1968-10-01
9658,New York,Los Lobos,The Big Ranch,spotify:track:508zcC3WuHSLrwWNt1ZhGD,233786,11,2002-01-01
9659,New York,Rancid,Avenues & Alleyways,spotify:track:6j1hfccPtEYVbqB1w4pLaU,191866,38,1995-08-15
9660,New York,Jungle Brothers,Beyond This World,spotify:track:1q6rEGm50PRZJHtRSkLxHF,248466,26,1989-11-08
9661,New York,Canned Heat,Low Down (And High Up),spotify:track:0RdtV5RGhKHjNCkzz5FYIu,171013,14,1969-07-08
9662,New York,Dream Theater,"Metropolis, Pt. 1: The Miracle and the Sleeper",spotify:track:0fyPM9E036sSRsvYhhAWN2,237200,6,2012-09-25
9663,New York,Tom Lehrer,The Wild West is Where I Want to Be,spotify:track:7qJiWQ2xuQTkOiT3SgwCuY,151306,15,1960-01-01
9664,New York,Canned Heat,Goin' Up the Country,spotify:track:16uFiFTRR1KSJ6JyeXesBI,191373,37,2007-05-01
9665,New York,Rage Against the Machine,The Ghost of Tom Joad,spotify:track:3CCf4QWbFngXoIO1cLTj1L,338333,53,2000-12-05
9666,New York,Gucci Mane,Black Beatles,spotify:track:6fujklziTHa8uoM5OQSfIo,291893,75,2016-08-12
9667,New York,J. Cole,Love Yourz,spotify:track:4gkl7QbQvBd3TM9PhlWFkI,211680,70,2014-12-09
9668,New York,Sting,Big Lie Small World,spotify:track:5i6wyIKO0trCZwzB8snPm8,305106,26,1999-01-01
9669,New York,P!nk,Nobody Liver,spotify:track:5fdrkqGMgwYI0yR9PAFDNz,165333,6,2001-01-01
9670,New York,Prince,Sex in the Summer,spotify:track:5OvQZtFXt5eNbk0pURFcPm,357600,22,1996-11-19
9671,New York,Madonna,Beat Goes On,spotify:track:3G81fQKp3zRnw1mzLmjSKi,266893,32,2008-04-19
9672,New York,Jimmy Buffett,A Lot to Drink About,spotify:track:7qrj2U6CzwaNZ9XodUpt0z,208772,22,2009-12-08
9673,New York,Birdman,Money To Blow,spotify:track:4gaz3uvhKgO078XcdzyPsl,258586,56,2009-01-01
9674,New York,Birdman,Money to Blow [Street Version],spotify:track:4gaz3uvhKgO078XcdzyPsl,258586,56,2009-01-01
9675,New York,Birdman,Money to Blow,spotify:track:4gaz3uvhKgO078XcdzyPsl,258586,56,2009-01-01
9676,New York,Bun B,It's Been a Pleasure,spotify:track:7upxcSIbWaeiS3mom33Bee,345986,29,2010
9677,New York,Birdman,Money To Blow [Street Version],spotify:track:4gaz3uvhKgO078XcdzyPsl,258586,56,2009-01-01
9678,New York,Gucci Mane,What It's Gonna Be,spotify:track:754tDtSglFjbKUjzd6B32F,264786,31,2010-09-27
9679,New York,Bun B,Little Friend,spotify:track:1tZMm3pVLho81LG2IN8hNm,319200,24,2010-09-27
9680,New York,Rick Ross,So In Love,spotify:track:0QFNF72Be2NVjeNeomLo6M,252693,20,2010-01-01
9681,New York,Sting,"Big Lie, Small World",spotify:track:5i6wyIKO0trCZwzB8snPm8,305106,26,1999-01-01
9682,New York,Meek Mill,Young Kings,spotify:track:7lgY6aj0YvAig0BgWIivZC,231426,39,2012-10-26
9683,New York,Meek Mill,Mula [Remix],spotify:track:4k1twluDPNSnrFd3Wxsibv,354293,35,2013-01-01
9684,New York,Snoop Dogg,Rolling,spotify:track:1mHjFxfVMlpiVA1scCXIxN,283640,28,2014-09-04
9685,New York,Kanye West,No More Parties In LA,spotify:track:0zLClc0emc6qUeV1p5nc99,374413,66,2016-06-10
9686,New York,Juicy J,All We Do,spotify:track:0JlkfLogtdhH6hFUVDsSBs,308500,34,2016-04-01
9687,New York,DJ Khaled,Work For It,spotify:track:3YtGCqleJmp8wg798qLVtM,290926,40,2016-08-05
9688,New York,Big K.R.I.T.,Prove It,spotify:track:6z7jvqBQtyNLxaKALqT67c,202183,55,2019-07-12
9689,New York,Future,Touch The Sky,spotify:track:29s4u1adFGLWtGehbR5xkq,144361,64,2020-05-15
9690,New York,R.E.M.,Oh My Heart [Live],spotify:track:6H2LfvorDpmUjfYuChN3xP,566681,3,2018-12-07
9691,New York,Meek Mill,Wins & Losses,spotify:track:0hjLM1wMtk27Qd4ZihyHmi,189056,54,2017-08-04
9692,New York,Meek Mill,Fuck That Check Up,spotify:track:2IjgKCbrk8CtqmsOC5DhVd,257866,47,2017-07-21
9693,New York,Meek Mill,1942 Flows,spotify:track:7sLDnUauivS2vN6Z9EfUJT,282666,57,2017-07-21
9694,New York,Drake,Walk It Talk It,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,276147,76,2018-01-26
9695,New York,New Gen,Loose,spotify:track:4EzB6yfseYWRmo3f7ATwJH,206826,22,1994-08-16
9696,New York,Dragon Ash,Communication,spotify:track:4KjnfQlRMxSnvXVTf3hSzJ,87428,6,2020-05-21
9697,New York,AZ,How Many Wanna,spotify:track:4KjnfQlRMxSnvXVTf3hSzJ,87428,6,2020-05-21
9698,New York,Rancid,Memphis,spotify:track:1i0tGfz67O1uxNgw0uLou9,205648,31,2003-08-19
9699,New York,Faithless,Love Lives on My Street,spotify:track:17SfgwKheyP2vXpXLgLR9n,130560,29,2004-07-24
9700,New York,Fat Joe,Kilo,spotify:track:6GgSyqu60ojdTVyongDBk6,241000,18,2010-07-27
9701,New York,"Money Man, Trauma Tone",AirBnb,spotify:track:7BeaHXA6Cm7Fz2OIOn3IUn,160000,35,2019-05-24
9702,New York,Bea Miller,FEELS LIKE HOME,spotify:track:0T9un1tCka7l3lwsJmmLLU,211521,58,2019-08-23
9703,New York,Pacii,Why Why,spotify:track:25czUcXIIou4jv6DV3ONvX,200000,0,2016-09-17
9704,New York,Sage Francis,Sea Lion,spotify:track:4O8O4AHXZ5t336DAgp7SAZ,181320,39,2005-02-08
9705,New York,Phife,Where Ya At?,spotify:track:1Gm1H4yNDgrUwlRpIp4jhX,284653,20,1993-10-26
9706,New York,Keith Murray,World Be Free,spotify:track:46qtsiyUtibcYrVtj4eo3d,222893,11,1996-11-26
9707,New York,Shaquille O'Neal,Where Ya At,spotify:track:1Gm1H4yNDgrUwlRpIp4jhX,284653,20,1993-10-26
9708,New York,Thrice,In Exile,spotify:track:5mgDbFXv3T8dozC6SGYMQ3,232493,41,2009-08-11
9709,New York,Big Country,Eiledon,spotify:track:1CQRZJ7yZNx0QTt3aEet0p,336600,24,1986-07-14
9710,New York,Temples,A Question Isn't Answered,spotify:track:3ZvHdy7j1ATiRw7RniJN59,311702,26,2014
9711,New York,Garrett Dutton,Love Yourself,spotify:track:5VvmSzh0XfqjzrRYpf8Xk3,227306,4,2012-08-17
9712,New York,Kano,Can't Hold We Down,spotify:track:78aWIBZMTcqg4mvPpUdhss,267546,56,2019-08-30
9713,New York,London Pops Orchestra,The Third Man Theme,spotify:track:6pKBUHH88f7Gcybpqosy6l,184093,3,1995-01-01
9714,New York,The Slackmates,Third Man Theme,spotify:track:6XzXeNu7FuUttdTwVl0rG1,127613,21,2012-10-01
9715,New York,Don Swan,Third Man Theme,spotify:track:7bx1pRJ3ZynzCoNdzO1pAy,136020,38,2014-01-01
9716,New York,Jerry Gray & His Orchestra,Third Man Theme,spotify:track:2FndY611JSM93aCM6qAJEo,159613,0,2011-06-01
9717,New York,Pormendade Country Band,Third Man Theme,spotify:track:6iH7Uvlt6pgNEsCIIPEnWO,165256,0,2019-04-04
9718,New York,Charles Holden,The Third Man Theme,spotify:track:51BLc1y1IVNVqRSEn5oE7R,136908,0,2012-03-15
9719,New York,The Nashville String Band,Third Man Theme,spotify:track:6XzXeNu7FuUttdTwVl0rG1,127613,21,2012-10-01
