,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error,error.status,error.message
587,587,Puerto Rico,Puerto Rico,Big Punisher,Live at Jimmy's,spotify:track:0O6fVjTTejTNoS5Bbacw5x,6,2004-06-19,0.698,0.327,2.0,-14.257,1.0,0.0435,0.825,1.93e-06,0.073,0.686,93.105,audio_features,0O6fVjTTejTNoS5Bbacw5x,spotify:track:0O6fVjTTejTNoS5Bbacw5x,https://api.spotify.com/v1/tracks/0O6fVjTTejTNoS5Bbacw5x,https://api.spotify.com/v1/audio-analysis/0O6fVjTTejTNoS5Bbacw5x,168040.0,4.0,,,
588,588,Puerto Rico,Puerto Rico,Tego Calderón,Métele Sazón,spotify:track:0TGXhbsTJ1LohY8HvmxSvT,46,2006-03-14,0.845,0.651,2.0,-7.928,0.0,0.0606,0.493,0.000888,0.0736,0.913,95.043,audio_features,0TGXhbsTJ1LohY8HvmxSvT,spotify:track:0TGXhbsTJ1LohY8HvmxSvT,https://api.spotify.com/v1/tracks/0TGXhbsTJ1LohY8HvmxSvT,https://api.spotify.com/v1/audio-analysis/0TGXhbsTJ1LohY8HvmxSvT,242521.0,4.0,,,
589,589,Puerto Rico,Puerto Rico,Vico C,"Bueno, El Malo y el Feo (The Good, The Bad & The Ugly) [Dance Hall Ver]",error,error,error,,,,,,,,,,,,,,,,,,,,,
590,590,Puerto Rico,Puerto Rico,Carl Thomas,I Love My Life,spotify:track:4j4I2rnCNJHXdqRvEaPqAN,32,1998-07-07,0.722,0.729,1.0,-5.972,1.0,0.237,0.0073,7.24e-06,0.043,0.431,172.536,audio_features,4j4I2rnCNJHXdqRvEaPqAN,spotify:track:4j4I2rnCNJHXdqRvEaPqAN,https://api.spotify.com/v1/tracks/4j4I2rnCNJHXdqRvEaPqAN,https://api.spotify.com/v1/audio-analysis/4j4I2rnCNJHXdqRvEaPqAN,277000.0,4.0,,,
591,591,Puerto Rico,Puerto Rico,Sam Roberts,Dirty Water,spotify:track:3mb4kQBIsdEnSetmso9kx5,0,2016-05-12,0.16,0.421,7.0,-14.997,0.0,0.0497,0.029,0.918,0.152,0.0677,100.617,audio_features,3mb4kQBIsdEnSetmso9kx5,spotify:track:3mb4kQBIsdEnSetmso9kx5,https://api.spotify.com/v1/tracks/3mb4kQBIsdEnSetmso9kx5,https://api.spotify.com/v1/audio-analysis/3mb4kQBIsdEnSetmso9kx5,128333.0,5.0,,,
592,592,Puerto Rico,Puerto Rico,Noriega,Si Te Vas,spotify:track:0fdv8HcAhT6WnTrU2SyMSF,21,2004-01-01,0.808,0.749,8.0,-7.076,1.0,0.0593,0.0495,0.000215,0.209,0.704,95.019,audio_features,0fdv8HcAhT6WnTrU2SyMSF,spotify:track:0fdv8HcAhT6WnTrU2SyMSF,https://api.spotify.com/v1/tracks/0fdv8HcAhT6WnTrU2SyMSF,https://api.spotify.com/v1/audio-analysis/0fdv8HcAhT6WnTrU2SyMSF,213520.0,4.0,,,
593,593,Puerto Rico,Puerto Rico,Ismael Miranda,En Mi Viejo San Juan,spotify:track:52chYlaCN0Xt6E6ic3ny7l,8,1975-01-01,0.409,0.36,7.0,-10.433,1.0,0.0348,0.719,0.0,0.402,0.624,150.993,audio_features,52chYlaCN0Xt6E6ic3ny7l,spotify:track:52chYlaCN0Xt6E6ic3ny7l,https://api.spotify.com/v1/tracks/52chYlaCN0Xt6E6ic3ny7l,https://api.spotify.com/v1/audio-analysis/52chYlaCN0Xt6E6ic3ny7l,240707.0,4.0,,,
594,594,Puerto Rico,Puerto Rico,Carl Thomas,I Love My Life,spotify:track:4j4I2rnCNJHXdqRvEaPqAN,32,1998-07-07,0.722,0.729,1.0,-5.972,1.0,0.237,0.0073,7.24e-06,0.043,0.431,172.536,audio_features,4j4I2rnCNJHXdqRvEaPqAN,spotify:track:4j4I2rnCNJHXdqRvEaPqAN,https://api.spotify.com/v1/tracks/4j4I2rnCNJHXdqRvEaPqAN,https://api.spotify.com/v1/audio-analysis/4j4I2rnCNJHXdqRvEaPqAN,277000.0,4.0,,,
595,595,Puerto Rico,Puerto Rico,Sam Roberts,Dirty Water,spotify:track:3mb4kQBIsdEnSetmso9kx5,0,2016-05-12,0.16,0.421,7.0,-14.997,0.0,0.0497,0.029,0.918,0.152,0.0677,100.617,audio_features,3mb4kQBIsdEnSetmso9kx5,spotify:track:3mb4kQBIsdEnSetmso9kx5,https://api.spotify.com/v1/tracks/3mb4kQBIsdEnSetmso9kx5,https://api.spotify.com/v1/audio-analysis/3mb4kQBIsdEnSetmso9kx5,128333.0,5.0,,,
596,596,Puerto Rico,Puerto Rico,El Roockie,No Te Quiere,spotify:track:4LxMCRYSKN683SGVzLOgbZ,26,2006-09-26,0.791,0.853,6.0,-5.225,1.0,0.105,0.161,0.0,0.23,0.628,93.955,audio_features,4LxMCRYSKN683SGVzLOgbZ,spotify:track:4LxMCRYSKN683SGVzLOgbZ,https://api.spotify.com/v1/tracks/4LxMCRYSKN683SGVzLOgbZ,https://api.spotify.com/v1/audio-analysis/4LxMCRYSKN683SGVzLOgbZ,150120.0,4.0,,,
597,597,Puerto Rico,Puerto Rico,Sisqó,Got to Get to It [Clean Album Version],error,error,error,,,,,,,,,,,,,,,,,,,,,
598,598,Puerto Rico,Puerto Rico,Calle 13,La Fokin Moda,spotify:track:1Ak6PsIwWs9ciGZdXCluvW,37,2007-04-23,0.729,0.805,0.0,-5.558,1.0,0.375,0.656,0.0,0.0545,0.956,89.791,audio_features,1Ak6PsIwWs9ciGZdXCluvW,spotify:track:1Ak6PsIwWs9ciGZdXCluvW,https://api.spotify.com/v1/tracks/1Ak6PsIwWs9ciGZdXCluvW,https://api.spotify.com/v1/audio-analysis/1Ak6PsIwWs9ciGZdXCluvW,206373.0,4.0,,,
599,599,Puerto Rico,Puerto Rico,Mala Rodríguez,Enfermo,spotify:track:2hHI3upi9OxEFkOdU9Xn5T,26,2007-06-26,0.617,0.658,6.0,-6.797,1.0,0.426,0.499,0.0,0.0942,0.851,135.925,audio_features,2hHI3upi9OxEFkOdU9Xn5T,spotify:track:2hHI3upi9OxEFkOdU9Xn5T,https://api.spotify.com/v1/tracks/2hHI3upi9OxEFkOdU9Xn5T,https://api.spotify.com/v1/audio-analysis/2hHI3upi9OxEFkOdU9Xn5T,209347.0,5.0,,,
600,600,Puerto Rico,Puerto Rico,Obie Bermúdez,La Soledad,spotify:track:6HA2hTDWhkEJUXfxqbf5F8,17,2006-01-01,0.677,0.525,3.0,-11.277,1.0,0.0384,0.267,0.0,0.0689,0.699,139.971,audio_features,6HA2hTDWhkEJUXfxqbf5F8,spotify:track:6HA2hTDWhkEJUXfxqbf5F8,https://api.spotify.com/v1/tracks/6HA2hTDWhkEJUXfxqbf5F8,https://api.spotify.com/v1/audio-analysis/6HA2hTDWhkEJUXfxqbf5F8,218080.0,4.0,,,
601,601,Puerto Rico,Puerto Rico,Mala Rodríguez,Mala Suerta con el 13,spotify:track:2VBwE4G1XgrzBuPhdzxxaO,37,2007-04-23,0.717,0.49,9.0,-9.133,0.0,0.293,0.653,0.0,0.134,0.823,94.963,audio_features,2VBwE4G1XgrzBuPhdzxxaO,spotify:track:2VBwE4G1XgrzBuPhdzxxaO,https://api.spotify.com/v1/tracks/2VBwE4G1XgrzBuPhdzxxaO,https://api.spotify.com/v1/audio-analysis/2VBwE4G1XgrzBuPhdzxxaO,270493.0,4.0,,,
602,602,Puerto Rico,Puerto Rico,Calle 13,La Era de la Copiaera,spotify:track:6aXzajm5NQpp4vgSQDEU9g,24,2007-04-23,0.57,0.82,2.0,-5.968,1.0,0.294,0.163,0.0,0.189,0.663,145.876,audio_features,6aXzajm5NQpp4vgSQDEU9g,spotify:track:6aXzajm5NQpp4vgSQDEU9g,https://api.spotify.com/v1/tracks/6aXzajm5NQpp4vgSQDEU9g,https://api.spotify.com/v1/audio-analysis/6aXzajm5NQpp4vgSQDEU9g,277467.0,4.0,,,
603,603,Puerto Rico,Puerto Rico,Andrea Burns,Carnaval Del Barrio,spotify:track:6XxqRhAaruObqx8ComY0H0,47,2008-06-03,0.583,0.575,2.0,-7.374,1.0,0.353,0.653,0.0,0.314,0.615,111.459,audio_features,6XxqRhAaruObqx8ComY0H0,spotify:track:6XxqRhAaruObqx8ComY0H0,https://api.spotify.com/v1/tracks/6XxqRhAaruObqx8ComY0H0,https://api.spotify.com/v1/audio-analysis/6XxqRhAaruObqx8ComY0H0,446280.0,4.0,,,
604,604,Puerto Rico,Puerto Rico,Clutch,How to Shake Hands,spotify:track:1GhTjSd0wz87rXtGlfVBr8,32,2018-09-07,0.366,0.923,7.0,-6.081,1.0,0.103,0.00085,4.92e-06,0.102,0.429,160.028,audio_features,1GhTjSd0wz87rXtGlfVBr8,spotify:track:1GhTjSd0wz87rXtGlfVBr8,https://api.spotify.com/v1/tracks/1GhTjSd0wz87rXtGlfVBr8,https://api.spotify.com/v1/audio-analysis/1GhTjSd0wz87rXtGlfVBr8,231980.0,4.0,,,
605,605,Puerto Rico,Puerto Rico,Calle 13,La Era de la Copiaera,spotify:track:6aXzajm5NQpp4vgSQDEU9g,24,2007-04-23,0.57,0.82,2.0,-5.968,1.0,0.294,0.163,0.0,0.189,0.663,145.876,audio_features,6aXzajm5NQpp4vgSQDEU9g,spotify:track:6aXzajm5NQpp4vgSQDEU9g,https://api.spotify.com/v1/tracks/6aXzajm5NQpp4vgSQDEU9g,https://api.spotify.com/v1/audio-analysis/6aXzajm5NQpp4vgSQDEU9g,277467.0,4.0,,,
606,606,Puerto Rico,Puerto Rico,Anuel AA,Estrés Postraumático,spotify:track:3QNh1pSglpiumBHtU8XnQe,71,2020-05-29,0.682,0.548,7.0,-6.375,1.0,0.116,0.45,0.0,0.088,0.376,92.073,audio_features,3QNh1pSglpiumBHtU8XnQe,spotify:track:3QNh1pSglpiumBHtU8XnQe,https://api.spotify.com/v1/tracks/3QNh1pSglpiumBHtU8XnQe,https://api.spotify.com/v1/audio-analysis/3QNh1pSglpiumBHtU8XnQe,257018.0,4.0,,,
607,607,Puerto Rico,Puerto Rico,P. Diddy,Eres Top,spotify:track:0iQmZXv7e8EHcmJmHpZX3o,62,2019-11-29,0.823,0.622,11.0,-5.706,1.0,0.0491,0.0105,2.69e-06,0.0453,0.602,100.022,audio_features,0iQmZXv7e8EHcmJmHpZX3o,spotify:track:0iQmZXv7e8EHcmJmHpZX3o,https://api.spotify.com/v1/tracks/0iQmZXv7e8EHcmJmHpZX3o,https://api.spotify.com/v1/audio-analysis/0iQmZXv7e8EHcmJmHpZX3o,204853.0,4.0,,,
608,608,Puerto Rico,Puerto Rico,Los Auténticos Decadentes,En Cada Puerto,spotify:track:2832sNMnkUO1zBx6Fplc69,14,2010-11-09,0.646,0.847,0.0,-6.563,1.0,0.0307,0.00667,0.00121,0.277,0.924,138.042,audio_features,2832sNMnkUO1zBx6Fplc69,spotify:track:2832sNMnkUO1zBx6Fplc69,https://api.spotify.com/v1/tracks/2832sNMnkUO1zBx6Fplc69,https://api.spotify.com/v1/audio-analysis/2832sNMnkUO1zBx6Fplc69,199291.0,4.0,,,
609,609,Puerto Rico,Puerto Rico,"Kevin Roldan, Justin Quiles",Nunca Imaginé,spotify:track:2csDKaGRNwR0J9gCtlLkWr,55,2015-07-24,0.656,0.773,8.0,-3.971,1.0,0.155,0.0698,0.0,0.305,0.543,180.079,audio_features,2csDKaGRNwR0J9gCtlLkWr,spotify:track:2csDKaGRNwR0J9gCtlLkWr,https://api.spotify.com/v1/tracks/2csDKaGRNwR0J9gCtlLkWr,https://api.spotify.com/v1/audio-analysis/2csDKaGRNwR0J9gCtlLkWr,206576.0,4.0,,,
610,610,Puerto Rico,Puerto Rico,Yandel,Sexo Seguro,spotify:track:2xaIal1nUN54f4EVRlhubs,0,2020-08-07,0.745,0.887,4.0,-6.244,0.0,0.103,0.0819,0.0,0.101,0.584,97.03,audio_features,2xaIal1nUN54f4EVRlhubs,spotify:track:2xaIal1nUN54f4EVRlhubs,https://api.spotify.com/v1/tracks/2xaIal1nUN54f4EVRlhubs,https://api.spotify.com/v1/audio-analysis/2xaIal1nUN54f4EVRlhubs,220040.0,4.0,,,
611,611,Puerto Rico,Puerto Rico,Tego Calderón,Baílalo Como Tu Quieras,spotify:track:54dScs4V0pqhQyxIiK46PO,23,2002,0.798,0.75,11.0,-3.524,1.0,0.196,0.123,0.0202,0.0955,0.825,95.954,audio_features,54dScs4V0pqhQyxIiK46PO,spotify:track:54dScs4V0pqhQyxIiK46PO,https://api.spotify.com/v1/tracks/54dScs4V0pqhQyxIiK46PO,https://api.spotify.com/v1/audio-analysis/54dScs4V0pqhQyxIiK46PO,190000.0,4.0,,,
612,612,Puerto Rico,Puerto Rico,"Glory, Glory",La Popola,spotify:track:0fkkqevxoyjXiKCRDDoLeQ,16,2005-01-01,0.615,0.693,9.0,-6.668,1.0,0.1,0.43,5.44e-05,0.351,0.784,99.656,audio_features,0fkkqevxoyjXiKCRDDoLeQ,spotify:track:0fkkqevxoyjXiKCRDDoLeQ,https://api.spotify.com/v1/tracks/0fkkqevxoyjXiKCRDDoLeQ,https://api.spotify.com/v1/audio-analysis/0fkkqevxoyjXiKCRDDoLeQ,188427.0,4.0,,,
613,613,Puerto Rico,Puerto Rico,Hector el Father,Calor,spotify:track:2I5t51Owfi75ax50m6koNT,43,2008-12-15,0.844,0.875,5.0,-6.167,0.0,0.124,0.541,0.000586,0.574,0.604,94.0,audio_features,2I5t51Owfi75ax50m6koNT,spotify:track:2I5t51Owfi75ax50m6koNT,https://api.spotify.com/v1/tracks/2I5t51Owfi75ax50m6koNT,https://api.spotify.com/v1/audio-analysis/2I5t51Owfi75ax50m6koNT,247880.0,4.0,,,
614,614,Puerto Rico,Puerto Rico,Hector el Father,Here We Go Yo,spotify:track:2ibbZ15oc46BrJm2LhZT7w,24,2006-01-01,0.823,0.795,4.0,-5.77,1.0,0.224,0.069,0.0,0.141,0.651,88.006,audio_features,2ibbZ15oc46BrJm2LhZT7w,spotify:track:2ibbZ15oc46BrJm2LhZT7w,https://api.spotify.com/v1/tracks/2ibbZ15oc46BrJm2LhZT7w,https://api.spotify.com/v1/audio-analysis/2ibbZ15oc46BrJm2LhZT7w,202347.0,4.0,,,
615,615,Puerto Rico,Puerto Rico,Calle 13,Digo lo Que Pienso,spotify:track:2ZR2Cox8oGFMdvPLiNKrJO,47,2010-11-19,0.721,0.817,2.0,-5.271,0.0,0.228,0.153,0.0,0.0936,0.777,89.927,audio_features,2ZR2Cox8oGFMdvPLiNKrJO,spotify:track:2ZR2Cox8oGFMdvPLiNKrJO,https://api.spotify.com/v1/tracks/2ZR2Cox8oGFMdvPLiNKrJO,https://api.spotify.com/v1/audio-analysis/2ZR2Cox8oGFMdvPLiNKrJO,293067.0,4.0,,,
616,616,Puerto Rico,Puerto Rico,Joseph Fonseca,Tú Hermana,spotify:track:1IYCwZCp3anOpzy4hVONMW,0,2015-01-21,0.938,0.203,1.0,-26.184,0.0,0.353,0.671,0.0,0.176,0.73,119.986,audio_features,1IYCwZCp3anOpzy4hVONMW,spotify:track:1IYCwZCp3anOpzy4hVONMW,https://api.spotify.com/v1/tracks/1IYCwZCp3anOpzy4hVONMW,https://api.spotify.com/v1/audio-analysis/1IYCwZCp3anOpzy4hVONMW,132024.0,4.0,,,
617,617,Puerto Rico,Puerto Rico,Hoodie Allen,Small Town,spotify:track:3MK9arv6I3lGQkAOANmZ5L,41,2012-04-10,0.676,0.885,11.0,-5.844,0.0,0.049,0.000491,0.0,0.325,0.864,126.978,audio_features,3MK9arv6I3lGQkAOANmZ5L,spotify:track:3MK9arv6I3lGQkAOANmZ5L,https://api.spotify.com/v1/tracks/3MK9arv6I3lGQkAOANmZ5L,https://api.spotify.com/v1/audio-analysis/3MK9arv6I3lGQkAOANmZ5L,214364.0,4.0,,,
618,618,Puerto Rico,Puerto Rico,Hector el Father,Intro,spotify:track:72EvVI11W3sS3LzW2N9j5q,24,2008-01-01,0.611,0.514,2.0,-9.529,0.0,0.0723,0.829,0.000113,0.208,0.633,88.028,audio_features,72EvVI11W3sS3LzW2N9j5q,spotify:track:72EvVI11W3sS3LzW2N9j5q,https://api.spotify.com/v1/tracks/72EvVI11W3sS3LzW2N9j5q,https://api.spotify.com/v1/audio-analysis/72EvVI11W3sS3LzW2N9j5q,342987.0,4.0,,,
619,619,Puerto Rico,Puerto Rico,Cosculluela,En el Case,spotify:track:48SrG8aGxtanxRbtOIyaEy,25,2012-12-11,0.628,0.847,2.0,-4.85,0.0,0.0625,0.171,0.0,0.228,0.618,91.992,audio_features,48SrG8aGxtanxRbtOIyaEy,spotify:track:48SrG8aGxtanxRbtOIyaEy,https://api.spotify.com/v1/tracks/48SrG8aGxtanxRbtOIyaEy,https://api.spotify.com/v1/audio-analysis/48SrG8aGxtanxRbtOIyaEy,223857.0,4.0,,,
620,620,Puerto Rico,Puerto Rico,Jim Jones,Harlem,spotify:track:56zy9VR4DUJrdicVXeCaN8,33,2016-04-19,0.788,0.755,2.0,-3.513,1.0,0.316,0.0707,0.0,0.0803,0.384,112.148,audio_features,56zy9VR4DUJrdicVXeCaN8,spotify:track:56zy9VR4DUJrdicVXeCaN8,https://api.spotify.com/v1/tracks/56zy9VR4DUJrdicVXeCaN8,https://api.spotify.com/v1/audio-analysis/56zy9VR4DUJrdicVXeCaN8,142393.0,4.0,,,
621,621,Puerto Rico,Puerto Rico,Cosculluela,Mi Hermana,spotify:track:0twwoHG2P3raTaRvq7GAiF,29,2012-12-11,0.64,0.726,2.0,-3.707,1.0,0.285,0.261,0.0,0.304,0.623,89.75,audio_features,0twwoHG2P3raTaRvq7GAiF,spotify:track:0twwoHG2P3raTaRvq7GAiF,https://api.spotify.com/v1/tracks/0twwoHG2P3raTaRvq7GAiF,https://api.spotify.com/v1/audio-analysis/0twwoHG2P3raTaRvq7GAiF,179057.0,4.0,,,
622,622,Puerto Rico,Puerto Rico,Arcángel,Flow Violento,spotify:track:0ubKoLSRKEBpeJuRJrLf9M,43,2012-08-20,0.792,0.843,9.0,-6.188,1.0,0.15,0.247,0.0,0.0913,0.946,80.026,audio_features,0ubKoLSRKEBpeJuRJrLf9M,spotify:track:0ubKoLSRKEBpeJuRJrLf9M,https://api.spotify.com/v1/tracks/0ubKoLSRKEBpeJuRJrLf9M,https://api.spotify.com/v1/audio-analysis/0ubKoLSRKEBpeJuRJrLf9M,182587.0,4.0,,,
623,623,Puerto Rico,Puerto Rico,Lou Bega,Icecream,spotify:track:5PK6Rm5irsVdtN8DVER29F,27,1999-07-19,0.832,0.889,9.0,-4.939,1.0,0.148,0.267,0.000101,0.379,0.623,109.025,audio_features,5PK6Rm5irsVdtN8DVER29F,spotify:track:5PK6Rm5irsVdtN8DVER29F,https://api.spotify.com/v1/tracks/5PK6Rm5irsVdtN8DVER29F,https://api.spotify.com/v1/audio-analysis/5PK6Rm5irsVdtN8DVER29F,230667.0,4.0,,,
624,624,Puerto Rico,Puerto Rico,Bass The Beast,Nice,spotify:track:3iIIo5MM2l9YDpxFRTeRav,0,2017-12-31,0.748,0.946,7.0,-5.766,1.0,0.304,0.466,0.0,0.17,0.786,137.943,audio_features,3iIIo5MM2l9YDpxFRTeRav,spotify:track:3iIIo5MM2l9YDpxFRTeRav,https://api.spotify.com/v1/tracks/3iIIo5MM2l9YDpxFRTeRav,https://api.spotify.com/v1/audio-analysis/3iIIo5MM2l9YDpxFRTeRav,297247.0,4.0,,,
625,625,Puerto Rico,Puerto Rico,Carlos y José,La Pelea del Siglo,spotify:track:3rX4o2luB10jlH0mLRnD1i,20,1995-01-01,0.493,0.464,0.0,-10.976,1.0,0.0437,0.357,1.09e-05,0.108,0.962,187.967,audio_features,3rX4o2luB10jlH0mLRnD1i,spotify:track:3rX4o2luB10jlH0mLRnD1i,https://api.spotify.com/v1/tracks/3rX4o2luB10jlH0mLRnD1i,https://api.spotify.com/v1/audio-analysis/3rX4o2luB10jlH0mLRnD1i,203427.0,3.0,,,
626,626,Puerto Rico,Puerto Rico,Grupo Manía,Amor Latino,spotify:track:789Xjux0yaDuJqI7jgIpFw,2,2002-01-01,0.702,0.845,9.0,-6.866,1.0,0.0741,0.573,4.93e-06,0.773,0.808,119.922,audio_features,789Xjux0yaDuJqI7jgIpFw,spotify:track:789Xjux0yaDuJqI7jgIpFw,https://api.spotify.com/v1/tracks/789Xjux0yaDuJqI7jgIpFw,https://api.spotify.com/v1/audio-analysis/789Xjux0yaDuJqI7jgIpFw,217600.0,4.0,,,
627,627,Puerto Rico,Puerto Rico,Zion & Lennox,No Estas Conmigo,spotify:track:0s0NEWFzuDUc9wT6GDbRcQ,22,2011-01-01,0.792,0.807,0.0,-4.144,0.0,0.0479,0.142,0.0,0.0587,0.782,100.016,audio_features,0s0NEWFzuDUc9wT6GDbRcQ,spotify:track:0s0NEWFzuDUc9wT6GDbRcQ,https://api.spotify.com/v1/tracks/0s0NEWFzuDUc9wT6GDbRcQ,https://api.spotify.com/v1/audio-analysis/0s0NEWFzuDUc9wT6GDbRcQ,209173.0,4.0,,,
628,628,Puerto Rico,Puerto Rico,Rigo Tovar,Quítate La Máscara,spotify:track:0VeDdRCiIt93qDyzrQnciv,30,2013-01-01,0.633,0.753,5.0,-5.974,1.0,0.0833,0.481,0.0,0.0916,0.931,178.268,audio_features,0VeDdRCiIt93qDyzrQnciv,spotify:track:0VeDdRCiIt93qDyzrQnciv,https://api.spotify.com/v1/tracks/0VeDdRCiIt93qDyzrQnciv,https://api.spotify.com/v1/audio-analysis/0VeDdRCiIt93qDyzrQnciv,192960.0,4.0,,,
629,629,Puerto Rico,Puerto Rico,Control,Quítate La Máscara,error,error,error,,,,,,,,,,,,,,,,,,,,,
630,630,Puerto Rico,Puerto Rico,J Alvarez,Caribbean Girls,spotify:track:2FDjbwHnCBuGMk6NZujnj9,10,2015-01-27,0.774,0.756,6.0,-7.484,0.0,0.116,0.314,0.0,0.403,0.643,93.007,audio_features,2FDjbwHnCBuGMk6NZujnj9,spotify:track:2FDjbwHnCBuGMk6NZujnj9,https://api.spotify.com/v1/tracks/2FDjbwHnCBuGMk6NZujnj9,https://api.spotify.com/v1/audio-analysis/2FDjbwHnCBuGMk6NZujnj9,197107.0,4.0,,,
631,631,Puerto Rico,Puerto Rico,Carlos Baute,Amor y Dolor,spotify:track:3Hbyno19vXzJ0ZOaHJWFPX,0,2020-08-07,0.76,0.806,0.0,-4.414,1.0,0.0396,0.268,0.0,0.0868,0.699,91.978,audio_features,3Hbyno19vXzJ0ZOaHJWFPX,spotify:track:3Hbyno19vXzJ0ZOaHJWFPX,https://api.spotify.com/v1/tracks/3Hbyno19vXzJ0ZOaHJWFPX,https://api.spotify.com/v1/audio-analysis/3Hbyno19vXzJ0ZOaHJWFPX,215073.0,4.0,,,
632,632,Puerto Rico,Puerto Rico,N'Klabe,I Love Salsa!,spotify:track:2fhcGmlZZ0j3oAKTaiuk91,46,2005-10-18,0.725,0.876,10.0,-4.227,1.0,0.0445,0.636,2.04e-06,0.342,0.961,110.213,audio_features,2fhcGmlZZ0j3oAKTaiuk91,spotify:track:2fhcGmlZZ0j3oAKTaiuk91,https://api.spotify.com/v1/tracks/2fhcGmlZZ0j3oAKTaiuk91,https://api.spotify.com/v1/audio-analysis/2fhcGmlZZ0j3oAKTaiuk91,254947.0,4.0,,,
633,633,Puerto Rico,Puerto Rico,"Maluma, DJ Luian, Arcángel",Sólo Tú,spotify:track:0KOLxAH7mLVtuTLrQDrSez,26,2015-11-20,0.743,0.683,8.0,-6.468,1.0,0.0815,0.238,0.0,0.119,0.8,87.952,audio_features,0KOLxAH7mLVtuTLrQDrSez,spotify:track:0KOLxAH7mLVtuTLrQDrSez,https://api.spotify.com/v1/tracks/0KOLxAH7mLVtuTLrQDrSez,https://api.spotify.com/v1/audio-analysis/0KOLxAH7mLVtuTLrQDrSez,202773.0,4.0,,,
634,634,Puerto Rico,Puerto Rico,Maite Perroni,Como Yo Te Quiero,spotify:track:6x2js4gDZlpkNBbsAxolBs,50,2018-01-19,0.744,0.83,8.0,-3.983,1.0,0.0562,0.217,0.0,0.17,0.761,94.003,audio_features,6x2js4gDZlpkNBbsAxolBs,spotify:track:6x2js4gDZlpkNBbsAxolBs,https://api.spotify.com/v1/tracks/6x2js4gDZlpkNBbsAxolBs,https://api.spotify.com/v1/audio-analysis/6x2js4gDZlpkNBbsAxolBs,215300.0,4.0,,,
635,635,Puerto Rico,Puerto Rico,Jordin Sparks,Tuyo,spotify:track:1wdx2wktHSsZFItDRAEILL,48,2018-02-09,0.7,0.783,2.0,-3.9,0.0,0.0482,0.286,0.0,0.104,0.452,93.013,audio_features,1wdx2wktHSsZFItDRAEILL,spotify:track:1wdx2wktHSsZFItDRAEILL,https://api.spotify.com/v1/tracks/1wdx2wktHSsZFItDRAEILL,https://api.spotify.com/v1/audio-analysis/1wdx2wktHSsZFItDRAEILL,230413.0,4.0,,,
636,636,Puerto Rico,Puerto Rico,J Alvarez,Sirena,spotify:track:05mL66X6qe0252TJOe2Q3W,43,2018-03-16,0.784,0.866,0.0,-5.12,0.0,0.147,0.185,0.0,0.246,0.82,95.955,audio_features,05mL66X6qe0252TJOe2Q3W,spotify:track:05mL66X6qe0252TJOe2Q3W,https://api.spotify.com/v1/tracks/05mL66X6qe0252TJOe2Q3W,https://api.spotify.com/v1/audio-analysis/05mL66X6qe0252TJOe2Q3W,195625.0,4.0,,,
637,637,Puerto Rico,Puerto Rico,J Alvarez,La Pregunta [Live],spotify:track:16mY2J7Boq9Rm7L79GlbYq,11,2016-02-19,0.664,0.925,8.0,-4.308,0.0,0.0933,0.168,0.0,0.0685,0.801,171.973,audio_features,16mY2J7Boq9Rm7L79GlbYq,spotify:track:16mY2J7Boq9Rm7L79GlbYq,https://api.spotify.com/v1/tracks/16mY2J7Boq9Rm7L79GlbYq,https://api.spotify.com/v1/audio-analysis/16mY2J7Boq9Rm7L79GlbYq,249733.0,4.0,,,
638,638,Puerto Rico,Puerto Rico,J Alvarez,El Amante [Live],spotify:track:6Alm1H4LiKlRQN18nvDujs,13,2016-02-19,0.577,0.884,1.0,-4.338,0.0,0.165,0.396,0.0,0.294,0.84,180.054,audio_features,6Alm1H4LiKlRQN18nvDujs,spotify:track:6Alm1H4LiKlRQN18nvDujs,https://api.spotify.com/v1/tracks/6Alm1H4LiKlRQN18nvDujs,https://api.spotify.com/v1/audio-analysis/6Alm1H4LiKlRQN18nvDujs,190867.0,4.0,,,
639,639,Puerto Rico,Puerto Rico,J Alvarez,Amor En Práctica [Live],spotify:track:58VBPHDit147WLdJzOcr94,8,2016-02-19,0.631,0.923,1.0,-4.95,0.0,0.0855,0.308,0.0,0.342,0.828,174.069,audio_features,58VBPHDit147WLdJzOcr94,spotify:track:58VBPHDit147WLdJzOcr94,https://api.spotify.com/v1/tracks/58VBPHDit147WLdJzOcr94,https://api.spotify.com/v1/audio-analysis/58VBPHDit147WLdJzOcr94,147707.0,4.0,,,
640,640,Puerto Rico,Puerto Rico,WHATUPRG,Wesside,spotify:track:0KnEgAaWk3xGq3qYedP3DJ,45,2018-05-25,0.853,0.673,9.0,-8.174,0.0,0.219,0.142,0.0,0.168,0.622,130.977,audio_features,0KnEgAaWk3xGq3qYedP3DJ,spotify:track:0KnEgAaWk3xGq3qYedP3DJ,https://api.spotify.com/v1/tracks/0KnEgAaWk3xGq3qYedP3DJ,https://api.spotify.com/v1/audio-analysis/0KnEgAaWk3xGq3qYedP3DJ,197677.0,4.0,,,
