state,city,song,artist,uris,duration_ms,popularity,date
New York,New York City,Come Up to My Place,(from the musical On the Town),spotify:track:4Fe78JmnjaLmKSnczKailR,128684,19,2017-05-08
New York,New York City,Comes Once in a Lifetime,(from the musical Subways Are for Sleeping),spotify:track:0BpIHF5nsoBYRnJcjCkfIx,150573,19,2011-01-01
New York,New York City,Comin' Thru The Apple,Richard Holmes And Les McCann,error,150573,19,2011-01-01
New York,New York City,Coming on the Hudson,Thelonious Monk Quartet,spotify:track:33F0BdK1vxjt2y6Sqtaoxd,324893,11,1958
New York,New York City,Coming to America,the System,spotify:track:0WUwK944tQYw6V2OEBbKQj,242400,36,2000
New York,New York City,Community Property,Steel Panther,spotify:track:5uKAG0VR8EzBWVIuoebAW5,218533,50,2009-01-01
New York,New York City,Como Nueva York No Hay,Orquesta Broadway,error,218533,50,2009-01-01
New York,New York City,Compton Brooklyn,SMG,spotify:track:5O8qXkzV8mnDqs6xELRsnm,95520,0,2006
New York,New York City,Coney Island,(from the musical A Catered Affair),spotify:track:5jnekVPgf12EsKtBX3JPTW,163840,46,2008-11-04
New York,New York City,Coney Island,Antje Duvekot,spotify:track:0b5F3l6X3XjSGcFs1PDHs4,236160,9,2009-02-20
New York,New York City,Coney Island,Betsy Gay With Al Trace Orchestra,spotify:track:5jnekVPgf12EsKtBX3JPTW,163840,46,2008-11-04
New York,New York City,Coney Island,Bill Nelson,spotify:track:5jnekVPgf12EsKtBX3JPTW,163840,46,2008-11-04
New York,New York City,Coney Island,Clyde McPhatter,spotify:track:5jnekVPgf12EsKtBX3JPTW,163840,46,2008-11-04
New York,New York City,Coney Island,Death Cab for Cutie,spotify:track:4Yo5ugCS9WjFBu5HhBpcBk,160466,30,2001-10-09
New York,New York City,Coney Island,Good Old War,spotify:track:5jnekVPgf12EsKtBX3JPTW,163840,46,2008-11-04
New York,New York City,Coney Island,Harry Warren,spotify:track:5jnekVPgf12EsKtBX3JPTW,163840,46,2008-11-04
New York,New York City,Coney Island,Herb Alpert & The Tijuana Brass,spotify:track:6O53H2mOvtUnIYOv0MvqdX,302480,22,1975-04-01
New York,New York City,Coney Island,Kincade,spotify:track:5jnekVPgf12EsKtBX3JPTW,163840,46,2008-11-04
New York,New York City,Coney Island,Marco Polo (producer) & Torae,spotify:track:5jnekVPgf12EsKtBX3JPTW,163840,46,2008-11-04
New York,New York City,Coney Island,Martha and the Vandellas,spotify:track:4umnaF2N5BaeqeUJEtPCEQ,165040,1,2005-03-11
New York,New York City,Coney Island,Mel Tormé,spotify:track:0kjeJ2okvS2mAm74lfGWFC,165706,8,2015-02-01
New York,New York City,Coney Island,Mikael Rickfors,spotify:track:5i0Ci9gWGnRp5VD6M0mDAJ,220266,1,1975-01-01
New York,New York City,Coney Island,Mike Errico,spotify:track:6r3yVz1O9aqnj3B6RIETqx,138160,0,2003-01-01
New York,New York City,Coney Island (4th Of July),Paul Smith (rock vocalist) & the Intimations,spotify:track:08LyLgLsC6UEkpslpJNTN6,209586,0,2015-08-21
New York,New York City,Coney Island,(from Simple Simon (musical)),spotify:track:5jnekVPgf12EsKtBX3JPTW,163840,46,2008-11-04
New York,New York City,Coney Island,Torae,spotify:track:7HA3bYdO8EeqysIUTS4wVW,288053,5,2016-01-15
New York,New York City,Coney Island,Woody Guthrie,spotify:track:5jnekVPgf12EsKtBX3JPTW,163840,46,2008-11-04
New York,New York City,Coney Island Ba,The Excellents,spotify:track:4bHbFiX0JA7rrHVZd423BB,131146,19,1996
New York,New York City,Coney Island Ba,Lou Reed,spotify:track:0ivHDucXMbjTjiU4lMIkBO,395226,57,1976-01-19
New York,New York City,Coney Island Ba,Tom Waits,spotify:track:6yO8MQCgYjdXoZLpoNgwos,242866,27,2002-05-07
New York,New York City,Coney Island Ba,(traditional),spotify:track:0ivHDucXMbjTjiU4lMIkBO,395226,57,1976-01-19
New York,New York City,Coney Island Ballet,Vernon Duke and John La Touche (lyricist),spotify:track:6VA1gGA4monFFbDgCT3rRW,469800,3,1959
New York,New York City,Coney Island Boat,(from the musical By the Beautiful Sea),spotify:track:26aP9lioOC9Z1hVUaBPrGT,149573,0,2020-07-10
New York,New York City,Coney Island Chaos,The Fast,spotify:track:4v1W7x80DcJfrelQD4g8pv,158320,0,2005-01-01
New York,New York City,Coney Island Cyclone,Mercury Rev,spotify:track:2fYZT5fsni7SGsgG9bQJ74,154360,15,1991
New York,New York City,Coney Island Days,Bruce Sudano,spotify:track:6mDouFRtpMZzaCI8QQ0e1L,237733,0,2017-05-05
New York,New York City,Coney Island Dreaming,Clint Mansell,spotify:track:0csfb2CwIirLvt3t9QEQ39,64599,33,2000-10-03
New York,New York City,Coney Island Express,Clint Mansell,spotify:track:53sWftmoipdXqKE7n8EpXG,397493,20,1992-04-13
New York,New York City,Coney Island Girl,Fun Lovin' Criminals,spotify:track:25ASkS4Hx8RrtyqrDScez3,187666,23,1999-11-29
New York,New York City,Coney Island Low,Clint Mansell,spotify:track:4opHKvbt5eB76fTzSjIRcl,133866,23,2000-10-03
New York,New York City,Coney Island Man,Swing Out Sister,spotify:track:1UKLVf5vV0GRFFpk7tVpr8,222160,18,1989-01-01
New York,New York City,Coney Island Moon,Tom Russell,spotify:track:3a35UWg5C2QmRbatmuZcY4,209442,0,2018-06-30
New York,New York City,Coney Island Moonlight,Guitar Crusher,spotify:track:3a35UWg5C2QmRbatmuZcY4,209442,0,2018-06-30
New York,New York City,Coney Island Night,Mark Johnson,spotify:track:5uyn83GBRLAOGPQTJoLVLK,101340,20,2019-12-17
New York,New York City,Coney Island of Your Mind,The Wisdom of Harry,spotify:track:0DHS1bstuzr1C5tFxNMYD7,273373,0,2000-08-29
New York,New York City,Coney Island Rag,David Chesky,spotify:track:3KezB1iIkjekjpvnA1kEOn,196266,0,2013-03-12
New York,New York City,Coney Island Sally,Fifth Estate,spotify:track:5RUXGraki1yOaWX3YjfqSe,148462,0,2016-02-11
New York,New York City,Coney Island USA,(from the musical I Had a Ball),spotify:track:2ZIJSHUTCWR7XbTv7lABkS,141466,0,2003-01-01
New York,New York City,Coney Island Visit,Kenyon Hopkins,spotify:track:1RIe13wcQKWQkDS0DAIcB3,211682,3,2016-06-20
New York,New York City,The Coney Island Waltz,(from the musical Love Never Dies),spotify:track:1OH1dLJHWHlvmb9FBFCPyO,214800,27,2010
New York,New York City,Coney Island Washboard,The Mills Brothers,spotify:track:2WHsygl5vcjO3wPEXFuSke,145960,17,2014-01-08
New York,New York City,Coney Island Whitefish,Joan Jett & The Blackhearts,spotify:track:0BjVVAsW5HLDUiHaPOZJ0a,216173,10,1983-07-01
New York,New York City,Coney Island's Finest,Torae,spotify:track:7HA3bYdO8EeqysIUTS4wVW,288053,5,2016-01-15
New York,New York City,Confession of a New Yorker (Hate – Love New York),Portia Nelson,error,288053,5,2016-01-15
New York,New York City,Confession to a Park Avenue Mother,(from the revue Parade),spotify:track:5Vv1W8xz7zfvyzmNAfihcI,212133,0,2002-01-01
New York,New York City,Conquering New York,(from the musical Wonderful Town),spotify:track:4Ju4cjx4o8aP5X1dKVKdQh,255986,1,2004-12-07
New York,New York City,Continental American,Peter Allen,spotify:track:3fm6oR1pCgQO8Dn86CoQ8H,143640,10,2003-01-01
New York,New York City,Conversation On Park Avenue,"Willie ""The Lion"" Smith",spotify:track:6O1y9RgfQMpFveAafsw0e7,161653,1,2016-07-08
New York,New York City,Conway,Reel 2 Real,spotify:track:6xxVPNYCrATt1VxUepjbZU,282306,19,1994-10-10
New York,New York City,Cool Broadway,Fantastic Johnny C,spotify:track:0TSztGnHlz3TokgIYRvc0x,167466,2,1968-01-01
New York,New York City,Copa (Cabanga),De La Soul,spotify:track:1suik7QZIdVrJIVfxLBOxC,238596,33,2012-07-01
New York,New York City,Copacabana (At the Copa),Barry Manilow,spotify:track:5FMXrphygZ4z3gVDHGWxgl,236760,59,2006-09-12
New York,New York City,A Corona Jam,Ronnie G. & The S.M. Crew,spotify:track:4Qo0JK0vJfmWe8uX1PWgOe,269826,43,1994-01-01
New York,New York City,Cotton Club Stomp,Duke Ellington,spotify:track:5JYiLP05XuR24WvLlIzg8k,175626,17,2014-05-27
New York,New York City,Cotton Comes to Harlem,Galt MacDermot & His Orchestra,error,175626,17,2014-05-27
New York,New York City,Couldn't Get It Right,Climax Blues Band,spotify:track:7GSCnEFxiD6Im98CbfySDw,198946,53,1976-01-01
New York,New York City,Country Boy & Bleeker Street,H. P. Lovecraft,spotify:track:7gM1ZpPYf0bmBufMcOTQmD,226733,2,1991
New York,New York City,Country Boy Can Survive,Hank Williams Jr,spotify:track:77dcKrzRUI02XjHd2okARp,255000,67,1981
New York,New York City,Country Living,the Stylistics,spotify:track:4oBpOW2HPas8nqWOoTCutH,175973,28,1973-01-01
New York,New York City,Covered in Rain,John Mayer,spotify:track:74O2ijHJxPd6FJMgL6A4aq,625173,43,2003-01-30
New York,New York City,Crack in New York,Culture (band),spotify:track:1ixVWshDGMiOr49svyFfvI,197616,5,2015-09-11
New York,New York City,Cradle and All,Ani Difranco,spotify:track:5Y7dKrLuMZADSbq7BjhtwO,257920,27,1995-07-01
New York,New York City,Crazy Cuts,Grand Mixer DXT  (known as Grandmixer D St when he recorded this),spotify:track:0dV9yGCK0sTyI5nbUyyH3c,169200,18,1963-10-07
New York,New York City,Crazyman Dance,George Michael,spotify:track:5UOkz2bU1PO6GzzTir8Yiw,360949,29,2017-10-20
New York,New York City,Crazy Gipsy (Spanish Harlem),Michel Laurent,error,360949,29,2017-10-20
New York,New York City,Crime Saga,Shabazz the Disciple,spotify:track:2khdJ0PHdY5VSQnXqtOhz1,248866,19,2016-12-22
New York,New York City,Crooklyn,"The Crooklyn Dodgers (Special Ed, Masta Ace, and Buckshot Shorty)",spotify:track:3RxF3Mz5wprRMopI8fp9uF,273453,51,1994-01-16
New York,New York City,Crooklyn Dub Syndicate,Bill Laswell Meets Style Scott,spotify:track:1THHnPQ8xUzjK2tTvcrONb,485413,8,1993-07-14
New York,New York City,Cross Bronx Dub,King Tub,spotify:track:3XHMM6TKWhi5vaxtdQ7zhq,227213,6,2012-09-24
New York,New York City,Crotona Park,Dave Valentin,spotify:track:5JExAndphXXe6ZbLHu4Myx,169411,0,2018-10-05
New York,New York City,Crown Heights Justice,The Mighty Sparrow,error,169411,0,2018-10-05
New York,New York City,Cruise To Harlem,David Cassidy,spotify:track:2OBl3CDrRE8N0d8yfgUyEK,188760,2,1976-07-15
New York,New York City,Crusin' The Hudson,Bluemoon,error,188760,2,1976-07-15
New York,New York City,Cruisin' the Streets,Boys Town Gang,spotify:track:6LiSOMjT56KzHRxnCwq60P,790133,12,1982-01-29
New York,New York City,Cuckoo Cocoon,Genesis,spotify:track:7tN2IV0WjRFVgi9ybajwYQ,132520,28,1974-11-18
New York,New York City,Cunailante Bella (Beautiful Coney Island,Eduardo Migliaccio,spotify:track:4hKeeftEOGWqs4s91Tp55A,222080,0,2010
New York,New York City,Da Bridge 2001,"Capone (rapper), Cormega, Marley Marl, MC Shan, Millenium Thug, Mobb Deep, Nas, Nature & Tragedy Khadafi",spotify:track:0mOYOj4wlkM0juIZMv20Pk,272160,28,2000-11-06
New York,New York City,Da Bronx Cowboy,King Vito & The Sea Hippies,error,272160,28,2000-11-06
New York,New York City,Daddy Don't Live in That New York City No More,Steely Dan,spotify:track:37oRZIexeWiMQ9sMDvaA48,194040,36,1975-01-01
New York,New York City,Daddy Howards in Queens,Sort Sol,error,194040,36,1975-01-01
New York,New York City,Daddy Rich in the Land of 1210,3rd Bass,spotify:track:5tlqU6QPKwiHzPOml3aLl5,194333,11,1991
New York,New York City,The Dakota,Christine Lavin,spotify:track:703ARYZ7dX4vdMRCTgV7Ri,270040,3,2019-09-03
New York,New York City,"Dakota, Central Park West, 75em rue",Jean Guidoni,error,270040,3,2019-09-03
New York,New York City,"Damn, Sam (I Love a Woman That Rains)",Ryan Adams,spotify:track:07A4I35sBKxJ43iPZmWMqZ,128248,30,2000-09-05
New York,New York City,Dance in a New York,Tristan Palmer,spotify:track:11pFzhCwv7rijMl9H6psA2,259986,19,2008-05-13
New York,New York City,Dance Yourself Dizzy,Liquid Gold,spotify:track:1PuUboooNpZFmtsCJRF4sn,252066,38,2008-04-28
New York,New York City,Dancin' In The Sky (In New York City),J Michael Reed,error,252066,38,2008-04-28
New York,New York City,Danger Zone,Big L,spotify:track:0kU9oWqYnPeqEca3x2auV9,216600,43,1995-03-28
New York,New York City,Dangerous Sex,Tackhead,spotify:track:3JyNiLWHKHsy4qOVwVfCPi,293266,2,1990-09-15
New York,New York City,Danke Schoen,Wayne Newton,spotify:track:3H8Sn0mYsZMPPlMCbebOJ5,155333,50,1963-08-18
New York,New York City,The Darlin' of New York,from Jimmy (musical),spotify:track:0jvSJhSnCk1u0nPu5u0bC5,255000,0,2017-07-27
New York,New York City,Darryl & Joe (Krush Groove 3),RunDMC,spotify:track:2rBZ7n5gHcKcQvCU8chFi9,394773,27,1985-01-21
New York,New York City,Date with Ba,Brooklyn Funk Essentials,spotify:track:4Si7lBiAf4j98af7wlXN13,309066,22,2000-07-24
New York,New York City,Daughters of the Soho Riots,The National,spotify:track:7zJmmMgxXodJ1QEfOprZ67,238573,38,2005-04-11
New York,New York City,The Day I Saw Bo Diddley in Washington Square,Willie Nile,spotify:track:229cW5CqbO2aT7wX4CoZ8I,286146,9,2006-02-28
New York,New York City,A Day in New York,(from the musical On the Town (musical)),spotify:track:6o5RbQYhmF4yRRw7ZArxGL,224333,49,1956-01-01
New York,New York City,A Day In The City: Six Variations On A Theme,Don Friedman Trio,error,224333,49,1956-01-01
New York,New York City,A Day In The Life,Diamond D & The Psychotic Neurotics,spotify:track:44dZMKkvUoCSuHa9QNprue,259040,11,1992-09-22
New York,New York City,Daylight,Matt and Kim,spotify:track:57i3M29DWoo7RDk0Tf0LZG,171333,67,2009-01-20
New York,New York City,Days in New York,Pearly Gates,spotify:track:4Zk72MYXUvdc4Bz6Kfk7mO,201333,0,2008-01-01
New York,New York City,Daytona 500,The Game,spotify:track:0qTGo5pcMfh47KJUALadW5,280306,44,1996
New York,New York City,Dazed In New York City,Larry McNeely,error,280306,44,1996
New York,New York City,De Panama A Nueva York,Ruben Blades,spotify:track:161gOWTZqCKPw7S5cRJ1BQ,323040,36,1970-01-01
New York,New York City,Dear Old Broadway,Gustave Kerker and R.H. Burnside,spotify:track:446KBz5OadTvBfXPd3L3gJ,86213,43,2013-01-01
New York,New York City,Dear Old Manhattan Isle,(music  Jean Schwartz; lyrics  William Jerome),error,86213,43,2013-01-01
New York,New York City,Debbie Loves Joey,Helen Love,spotify:track:22Kwrdj3rLOhhe8BdDcwqA,174000,13,2005
New York,New York City,December I New York'  Gasolin',,spotify:track:3RCRVKNiBICARiFtNaMxHp,162613,10,1993-08-30
New York,New York City,Deja Vu (Uptown Ba),Lord Tariq and Peter Gunz,spotify:track:6dLujFTBvLRnr8zPMMVUJg,284800,51,2019-04-19
New York,New York City,DeeeLite Theme,DeeeLite,spotify:track:6pvn3Wy1iFcuYCftMumF6P,129653,36,1990
New York,New York City,Deep Harlem,Frankie Trumbauer,spotify:track:3V7Lp7imlD0pIQI8rMtfOm,140068,28,2019-09-13
New York,New York City,Deep in the Heart of Harlem,Johnny Nash,spotify:track:2BCjoFA0nJlXBLRf3164bN,168626,6,2010-01-01
New York,New York City,The Deer and the Park Avenue Lady,from the musical Very Warm for May,error,168626,6,2010-01-01
New York,New York City,Definitely,Big Daddy Kane,spotify:track:1HpVplnYY7pKnsPyWWcnTx,217826,8,1998-04-28
New York,New York City,Delancey Street,Dana Dane,spotify:track:2F9KPNj2Ei6Xfb77cZjXUa,325786,19,1987-10-21
New York,New York City,'Dem Jive New Yorkers,Babs Gonzales,spotify:track:2mO6FVk5FvXxK6cGIeq5PM,253280,0,2011-04-01
New York,New York City,Dem New York Dues,Don Patterson (organist),spotify:track:07p3SryN7r5VKzDtwQyV8Y,373684,0,2020-03-27
New York,New York City,Descarga Broadway,Broadway Orchestra,spotify:track:49thnJ3yTWCH1klcwZYilS,171573,0,2014-11-06
New York,New York City,Desireless In NY,Desireless,error,171573,0,2014-11-06
New York,New York City,Desolation Row,Bob Dylan,spotify:track:4n1ZGm3TxYmoYe1YR8cMus,681400,51,1965-08-30
New York,New York City,Destination Greenpoint,The Fleshtones,spotify:track:1cIcNyM7NtXyVmVF2eRnWw,119253,5,2003-04-22
New York,New York City,Detachable Penis,King Missile,spotify:track:7wXPymdFwPwxd6pwt267Tx,203240,42,1992
New York,New York City,Deux Hommes Dans Manhattan,Christian Chevallier,spotify:track:32Z2BrjeJjT1bWLxhQhCFg,115680,3,2019-06-13
New York,New York City,Devil in a Sleeping Bag,Willie Nelson,spotify:track:7JSIPdukJ1MCWWa2sOBuWi,158760,37,1973
New York,New York City,Devil's On The Loose (On 7th Avenue),Michael Kenny,error,158760,37,1973
New York,New York City,Dial 7 (Axioms of Creamy Spies)/NY 21 Theme,Digable Planets,spotify:track:12s5QxmU3E9sraIOMmJGmK,346760,32,1994-01-01
New York,New York City,Diamonds & Rust,Joan Baez,spotify:track:4O0sGJdqpHMaWz7KoVd7tb,286106,60,1975-04-01
New York,New York City,Diamonds On The Soles Of Her Shoes,Paul Simon,spotify:track:71GvlH0VdeClloLIkHrAVu,349280,64,1986-08-12
New York,New York City,Diana (From N.Y.C.),Lee Moses,spotify:track:01FTSB6CtX2TUnCw23TNId,136716,0,2020-06-20
New York,New York City,Dictys on Seventh Avenue,Eubie Blake,spotify:track:3sVchOYgnEAfbFpXJGuo4n,230480,1,2016-09-13
New York,New York City,Diet Mountain Dew,Lana Del Rey,spotify:track:4O9dZs2B0ilk4PEfX2bPEv,222920,53,2012-11-12
New York,New York City,The Diminished Triangle  Three Part Composition,"(including ""Blues For Manhattan"")  Gerald Wilson Orchestra",error,222920,53,2012-11-12
New York,New York City,Dinner At The Ritz,City Boy (Stork Club),spotify:track:1X3Qp1oely8owFPpmnO92o,190826,15,2015-07-31
New York,New York City,Dirty Apple,Johnny Hammond,spotify:track:0qvxCF9Mf3pChS9xz2Z6Zm,300466,4,1999-01-01
New York,New York City,Dirty Boulevard,Lou Reed,spotify:track:6ZmN8MvVyw7P0nh1MzWni5,101796,14,2020-04-05
New York,New York City,Dirty Cash (Money Talks),Adventures of Stevie V,spotify:track:3lcUQs5nyrjoHpQR9Vo2aA,243133,45,1989-12-01
New York,New York City,Dirty Girls,UK Subs,spotify:track:6FWlIgx438j0WraY8tYI3U,109093,12,1980
New York,New York City,Disco Stomp,Hamilton Bohannon,spotify:track:1nNdzHyRuP1TCfwMoN4Cwa,391983,25,2016
New York,New York City,Disconnected,5 Seconds of Summer,spotify:track:3Y3nRbS2YvT8LsYxvDylny,210424,57,2014
New York,New York City,DJ Spirit,Chaka Demus,spotify:track:0KHtmt5HaeqdA02vA0w8we,120006,43,2018-09-14
New York,New York City,Dixie on My Mind,Hank Williams Jr.,spotify:track:2IHWabwhSEdpB5XEhaz9zx,156106,50,1981
New York,New York City,Do Like You Do in New York,Boz Scaggs,spotify:track:7aH5FmTz8MlNj9D5tXiEC5,224800,15,1980
New York,New York City,Do the Right Thing,Redhead Kingpin and the F.B.I.,spotify:track:5qtG9LKq8Gsk290vDpwAC3,379716,5,2019-09-06
New York,New York City,Do You Feel It,Joe Cuba,spotify:track:35ootwCWYWgXGZvMEHD5Yo,251040,19,2010-02-23
New York,New York City,Do You Miss New York?,Dave Frishberg,spotify:track:7AsS1N6MCa0S9CiC2E3SSP,248133,3,1991-01-01
New York,New York City,Dodgers' Fan Dance,Harry James,spotify:track:3hNsGazzHK6d6FMgrG9uIJ,189906,0,2002
New York,New York City,Dodgers Were in Brooklyn,The Great Divide,spotify:track:4CrSIoZ9BdTNJSDDabro6L,220133,11,1998-03-17
New York,New York City,Does Ol' Broadway Ever Sleep,Connie Francis,error,220133,11,1998-03-17
New York,New York City,Does This Bus Stop at 82nd Street?,Bruce Springsteen,spotify:track:5GttWUZxYgLsWNdCMfisR0,124946,35,1973-01-05
New York,New York City,Doin It,LL Cool J,spotify:track:4WMBl2wiGUSGa5C7tfQEAo,293933,62,1995-11-20
New York,New York City,Doing the New York,(music  Ben Oakland; lyrics  J.P. Murray and Barry Trivers),spotify:track:5JSaybSXuVLV1WMhVQmVqi,48546,12,2009
New York,New York City,Dominick The Donkey,Lou Monte,spotify:track:4EjOn21ToBHzjVnd6rqSyr,150746,37,2017-11-24
New York,New York City,The Don,Nas,spotify:track:1O7WuVpRcGIwXBH89thJ11,182013,36,2012-01-01
New York,New York City,Don Jose (From Far Rockaway),(from the musical Wish You Were Here),error,182013,36,2012-01-01
New York,New York City,Donnellan Square,Howard McGhee All Stars,error,182013,36,2012-01-01
New York,New York City,Don't Be Upset,Jeffrey Lewis,spotify:track:5ev1Fmxi7AGtSG0RteuU4Q,172853,24,2005-10-24
New York,New York City,Don't Believe the Hype,Public Enemy,spotify:track:0VAoDsKh7Or84V8xP7p1Fs,319493,53,1988-06-28
New York,New York City,Don't Blame It All on Broadway,(music  Bert Grant; lyrics  Henry Williams and Joe Young (lyricist)),error,319493,53,1988-06-28
New York,New York City,"Don't Forget 127th Street,",Lee Adams and Charles Strouse from the musical Golden Boy,spotify:track:44AnKDgatAobz0M7jMWI5w,137146,0,2000-06-13
New York,New York City,Don't Know,Mario Winans,spotify:track:2yr2HnFYl7XvqJk4fXoQBt,257333,67,2016-08-12
New York,New York City,Don't Leave Me (Ne Me Quitte Pas),Regina Spektor,spotify:track:7til9cDK5rExLomnvyUhS3,217080,45,2012-05-25
New York,New York City,Don't Look Down,Iggy Pop,spotify:track:3gt7T4tJggIZrS0lqVoZX0,217706,21,1979-09-01
New York,New York City,Don't Look Down,David Bowie,spotify:track:5lsQMphPsgzx8lDooWHoV4,251080,30,1984-09-29
New York,New York City,Don't Tell It,James Brown,spotify:track:6ICicZdoWTfEHc76F3xFiE,505773,20,1996-07-23
New York,New York City,Doo Doo Doo Doo Doo (Heartbreaker),The Rolling Stones,spotify:track:0f7VY69zhtS20Xm5PVYCm5,206466,54,1973-08-31
